timestamp_us,raw_mag,filtered,ax,ay,az
15428164,1.098,0.002,-0.179,1.026,0.345
15438180,1.105,0.017,-0.169,1.037,0.345
15448164,1.119,0.031,-0.171,1.048,0.352
15458180,1.118,0.043,-0.171,1.056,0.324
15468231,1.121,0.052,-0.178,1.056,0.333
15478319,1.095,0.056,-0.168,1.036,0.314
15488208,1.091,0.055,-0.189,1.034,0.294
15498180,1.128,0.058,-0.242,1.062,0.294
15508180,1.242,0.076,-0.312,1.171,0.269
15518228,1.337,0.114,-0.328,1.273,0.244
15528180,1.56,0.177,-0.38,1.494,0.239
15538180,1.767,0.274,-0.365,1.71,0.255
15548180,1.827,0.376,-0.339,1.776,0.259
15558180,1.844,0.461,-0.251,1.807,0.269
15568181,1.705,0.51,-0.185,1.668,0.301
15579216,1.61,0.517,-0.156,1.574,0.304
15588212,1.366,0.481,-0.162,1.322,0.304
15598181,1.158,0.398,-0.154,1.119,0.257
15608180,1.069,0.298,-0.154,1.029,0.245
15618180,0.93,0.192,-0.158,0.892,0.21
15628180,0.815,0.079,-0.148,0.781,0.181
15638180,0.795,-0.023,-0.146,0.765,0.159
15648180,0.832,-0.101,-0.143,0.804,0.158
15658180,0.958,-0.142,-0.154,0.932,0.162
15668180,1.022,-0.152,-0.177,0.995,0.154
15678371,1.126,-0.139,-0.217,1.092,0.167
15688212,1.146,-0.114,-0.235,1.11,0.16
15698180,1.163,-0.09,-0.256,1.124,0.159
15708180,1.152,-0.069,-0.273,1.109,0.147
15718180,1.143,-0.055,-0.272,1.1,0.151
15728072,1.144,-0.045,-0.277,1.1,0.15
15738212,1.133,-0.038,-0.274,1.091,0.134
15748180,1.133,-0.033,-0.271,1.091,0.142
15758180,1.112,-0.031,-0.237,1.078,0.137
15768180,1.075,-0.036,-0.181,1.05,0.145
15777962,1.051,-0.047,-0.149,1.027,0.17
15788212,1.039,-0.059,-0.13,1.016,0.172
15798180,0.982,-0.075,-0.144,0.955,0.181
15808180,0.924,-0.1,-0.125,0.895,0.192
15818180,0.908,-0.127,-0.13,0.879,0.187
