timestamp_us,raw_mag,filtered,ax,ay,az
13698181,2.596,-0.158,-2.046,0.156,1.59
13708180,3.173,-0.083,-2.258,-0.494,2.173
13718209,4.657,0.207,-3.897,-0.385,2.52
13728180,5.146,0.651,-4.372,-0.255,2.702
13738181,4.714,0.997,-3.842,0.194,2.724
13748181,3.63,1.088,-2.24,0.594,2.793
13758181,3.436,1.006,-1.766,0.846,2.823
13768324,3.065,0.871,-1.438,1.073,2.485
13778200,2.783,0.687,-1.836,0.861,1.906
13788180,2.733,0.501,-1.972,0.699,1.758
13798180,2.48,0.319,-1.771,0.542,1.648
13808181,2.337,0.13,-1.564,0.637,1.615
13818181,2.189,-0.049,-1.229,0.912,1.564
13828180,2.136,-0.211,-1.128,1.077,1.459
13838180,2.119,-0.342,-1.131,1.13,1.39
13848180,2.18,-0.437,-1.131,1.353,1.282
13858868,2.268,-0.49,-1.063,1.617,1.183
13868328,2.33,-0.51,-1.014,1.716,1.207
13878200,2.458,-0.501,-0.773,1.886,1.374
13888181,2.475,-0.473,-0.565,1.982,1.371
13898181,2.492,-0.444,-0.559,2.039,1.318
13908180,2.55,-0.41,-0.539,2.216,1.142
13918180,2.655,-0.361,-0.461,2.467,0.867
13928180,2.703,-0.304,-0.364,2.587,0.695
13938180,2.819,-0.239,-0.271,2.761,0.5
13948180,2.757,-0.18,-0.358,2.621,0.775
13958180,2.637,-0.153,-0.413,2.42,0.964
13968888,2.505,-0.16,-0.562,2.07,1.293
13978201,2.586,-0.169,-0.53,2.239,1.179
13988180,2.791,-0.143,-0.451,2.532,1.084
13998181,3.101,-0.064,-0.18,2.975,0.856
14008180,3.041,0.026,0.089,2.96,0.691
14018180,2.898,0.072,0.165,2.808,0.697
14028180,2.543,0.052,-0.045,2.404,0.829
14038180,2.386,-0.021,-0.452,2.159,0.91
14048180,2.42,-0.092,-0.618,2.146,0.932
14058180,2.613,-0.12,-0.601,2.341,0.993
14068252,2.738,-0.106,-0.226,2.569,0.919
14078327,2.753,-0.078,-0.054,2.615,0.859
14088200,2.71,-0.059,0.247,2.599,0.729
14098180,2.522,-0.07,0.47,2.421,0.526
14108180,2.368,-0.116,0.513,2.272,0.424
14118180,2.021,-0.207,0.457,1.947,0.292
14128180,1.756,-0.345,0.338,1.687,0.352
14138180,1.724,-0.482,0.339,1.626,0.459
14148180,1.778,-0.582,0.328,1.584,0.737
14158180,1.79,-0.648,0.22,1.592,0.788
14168180,1.776,-0.694,0.191,1.613,0.717
14178379,1.708,-0.733,0.203,1.603,0.556
14188200,1.683,-0.769,0.284,1.626,0.329
14198181,1.656,-0.796,0.352,1.605,0.205
14208180,1.572,-0.823,0.392,1.512,0.178
14218180,1.55,-0.849,0.573,1.359,0.478
14228180,1.618,-0.858,0.647,1.232,0.825
14238180,1.803,-0.829,0.338,1.073,1.409
14248180,1.702,-0.791,-0.045,1.021,1.36
14258180,1.675,-0.77,-0.081,1.114,1.248
14268700,1.682,-0.749,0.294,1.375,0.922
14278365,1.963,-0.695,0.749,1.752,0.47
14288200,2.643,-0.54,1.856,1.876,0.136
14298180,3.369,-0.257,2.902,1.697,-0.227
14308180,3.986,0.114,3.85,1.021,-0.136
14318180,4.115,0.485,4.047,0.667,0.339
14328218,3.753,0.743,3.622,0.255,0.949
