timestamp_us,raw_mag,filtered,ax,ay,az
14377433,1.014,0.052,-0.245,-0.958,-0.223
14387432,0.913,0.047,-0.03,-0.904,-0.127
14397928,0.889,0.029,-0.068,-0.883,-0.079
14407691,0.907,0.014,-0.045,-0.903,-0.073
14417465,0.915,0.005,0.034,-0.914,-0.032
14427433,0.87,-0.006,0.008,-0.87,-0.014
14437433,0.869,-0.019,-0.013,-0.869,0.033
14447433,0.909,-0.026,-0.122,-0.901,0.019
14457560,0.962,-0.02,-0.009,-0.961,-0.044
14467464,0.963,-0.009,0.106,-0.957,-0.031
14477437,0.935,-0.003,0.306,-0.883,0.035
14487433,0.97,0.002,0.332,-0.909,0.068
14497433,0.994,0.012,0.333,-0.932,0.097
14507890,0.946,0.018,0.3,-0.893,0.083
14517592,1.155,0.04,0.569,-0.933,0.374
14527461,1.585,0.128,1.106,-1.058,0.415
14537433,1.048,0.184,0.565,-0.81,0.351
14547433,1.048,0.165,0.004,-0.928,0.487
14557441,1.034,0.148,-0.128,-0.983,0.292
14567578,1.031,0.131,0.001,-1.016,0.177
14577532,1.0,0.114,0.304,-0.917,0.257
14587433,1.06,0.102,0.345,-0.985,0.184
14597433,1.133,0.108,0.379,-1.062,0.113
14609710,1.051,0.11,0.268,-1.016,0.039
14617599,1.071,0.104,0.27,-1.035,0.048
14627457,1.003,0.093,0.351,-0.938,0.067
14637473,1.019,0.078,0.478,-0.898,0.065
14647433,0.997,0.065,0.489,-0.868,0.053
14657433,0.911,0.042,0.296,-0.861,0.002
14667574,0.957,0.02,0.165,-0.938,-0.087
14677476,0.984,0.011,0.167,-0.962,-0.123
14687437,1.099,0.019,0.078,-1.089,-0.126
14697433,1.05,0.033,0.06,-1.048,-0.004
14707521,0.947,0.027,0.043,-0.946,0.009
14717703,0.943,0.009,0.167,-0.924,0.081
14727469,0.942,-0.005,0.243,-0.9,0.134
14737433,0.941,-0.016,0.219,-0.903,0.15
14747433,1.007,-0.017,0.086,-0.98,0.215
14757664,1.029,-0.008,-0.054,-1.0,0.237
14767874,1.043,0.003,-0.032,-1.0,0.296
14777468,1.024,0.011,-0.006,-0.987,0.272
14787437,1.01,0.014,0.014,-0.986,0.215
14797433,0.999,0.013,0.125,-0.965,0.226
14808918,0.997,0.01,0.349,-0.909,0.217
14818666,1.015,0.01,0.431,-0.906,0.155
14827544,1.021,0.013,0.465,-0.898,0.139
14837433,1.003,0.013,0.447,-0.883,0.164
14847433,1.01,0.012,0.432,-0.893,0.192
14857433,1.048,0.017,0.287,-0.983,0.223
14867512,1.073,0.027,0.285,-1.019,0.181
14877505,1.055,0.035,0.285,-1.005,0.141
14887433,1.011,0.035,0.177,-0.995,0.032
14897433,1.026,0.031,0.106,-1.017,-0.091
14907433,0.947,0.02,0.083,-0.939,-0.088
14917632,0.81,-0.012,0.139,-0.798,-0.027
14927587,0.854,-0.048,0.386,-0.75,0.131
14937480,0.907,-0.064,0.407,-0.796,0.15
14947433,1.029,-0.057,0.342,-0.964,0.106
14957433,0.988,-0.042,0.206,-0.96,0.102
14967433,0.931,-0.04,0.113,-0.92,0.086
14977433,0.941,-0.044,-0.011,-0.94,-0.041
14987433,0.972,-0.043,-0.09,-0.966,-0.054
14997433,0.952,-0.04,-0.067,-0.949,0.015
15007594,0.878,-0.048,0.1,-0.842,0.23
15020666,0.983,-0.05,0.313,-0.826,0.43
15027496,1.082,-0.028,0.376,-0.889,0.489
15037761,1.251,0.019,0.548,-1.007,0.501
15047437,1.222,0.071,0.462,-1.032,0.465
15057433,1.2,0.105,0.414,-1.036,0.442
15067433,1.037,0.11,0.269,-0.957,0.298
15077964,0.962,0.086,0.149,-0.92,0.24
15087468,0.949,0.057,0.133,-0.896,0.281
15097433,0.95,0.032,0.203,-0.832,0.412
15107433,0.974,0.016,0.35,-0.835,0.358
15117512,1.086,0.019,0.485,-0.92,0.31
15127703,1.184,0.044,0.649,-0.965,0.22
15137469,1.006,0.054,0.408,-0.916,0.082
15147433,0.971,0.038,0.242,-0.937,0.084
15157433,0.939,0.018,0.095,-0.912,0.202
15167433,0.868,-0.01,-0.022,-0.84,0.215
15177524,0.945,-0.031,0.065,-0.906,0.26
15187488,1.001,-0.032,0.228,-0.927,0.302
15197433,1.039,-0.021,0.366,-0.913,0.335
15207433,1.077,-0.005,0.425,-0.917,0.373
15217613,1.003,0.004,0.424,-0.841,0.344
15227607,0.921,-0.007,0.263,-0.826,0.311
15237612,0.946,-0.021,0.246,-0.86,0.309
15247437,0.874,-0.038,0.272,-0.762,0.331
15257707,0.843,-0.062,0.2,-0.752,0.325
15267433,0.933,-0.073,0.231,-0.833,0.349
15277433,0.946,-0.07,0.328,-0.797,0.39
15287433,0.98,-0.062,0.375,-0.792,0.439
15297433,1.059,-0.042,0.468,-0.822,0.477
15307433,0.983,-0.026,0.455,-0.763,0.422
15317433,0.965,-0.024,0.38,-0.793,0.398
15328738,0.932,-0.028,0.345,-0.779,0.376
15337524,0.874,-0.041,0.257,-0.761,0.344
15347433,0.969,-0.047,0.309,-0.791,0.466
15357433,0.959,-0.041,0.295,-0.767,0.496
15367433,1.13,-0.019,0.439,-0.851,0.6
15377528,1.089,0.014,0.546,-0.768,0.545
15387480,1.04,0.028,0.505,-0.754,0.507
15397433,1.023,0.032,0.506,-0.758,0.463
15407433,0.907,0.02,0.443,-0.655,0.444
15417433,0.922,-0.001,0.432,-0.652,0.488
15428319,0.995,-0.007,0.489,-0.594,0.631
15437504,0.914,-0.013,0.305,-0.614,0.605
15447433,1.08,-0.008,0.376,-0.811,0.606
15457433,1.134,0.021,0.471,-0.857,0.573
15467433,1.048,0.039,0.377,-0.84,0.5
15477433,1.042,0.043,0.333,-0.878,0.45
15487433,1.047,0.046,0.47,-0.792,0.496
15497433,0.898,0.031,0.486,-0.508,0.559
15507590,0.886,0.001,0.457,-0.499,0.572
15517433,1.009,-0.009,0.478,-0.702,0.544
15527520,1.061,0.002,0.527,-0.699,0.599
15537711,0.995,0.01,0.446,-0.658,0.598
15547461,0.96,0.004,0.258,-0.76,0.527
15557433,1.036,0.004,0.375,-0.809,0.527
15567433,1.03,0.012,0.477,-0.738,0.537
15577433,0.991,0.013,0.552,-0.554,0.609
15587536,0.952,0.005,0.467,-0.603,0.57
15597492,0.979,-0.003,0.513,-0.639,0.536
15607433,0.847,-0.02,0.406,-0.554,0.496
15617433,0.861,-0.047,0.202,-0.677,0.491
15628129,0.89,-0.063,0.12,-0.723,0.505
15637707,0.926,-0.067,0.155,-0.702,0.584
15647465,1.099,-0.046,0.506,-0.533,0.817
15657433,1.111,-0.009,0.606,-0.393,0.844
15667433,1.05,0.014,0.575,-0.494,0.727
15677433,1.215,0.044,0.683,-0.764,0.654
15687548,1.083,0.07,0.553,-0.7,0.614
15697461,0.905,0.055,0.216,-0.694,0.539
15707433,0.942,0.028,0.206,-0.748,0.534
15717433,0.943,0.01,0.329,-0.672,0.574
15727433,1.078,0.012,0.646,-0.406,0.761
15737913,0.941,0.012,0.497,-0.293,0.743
15747460,1.047,0.01,0.543,-0.46,0.767
15757663,1.065,0.021,0.583,-0.5,0.738
15767433,0.972,0.022,0.47,-0.457,0.718
15777433,0.903,0.004,0.237,-0.565,0.664
15787433,0.927,-0.015,0.17,-0.605,0.681
15797433,0.979,-0.022,0.332,-0.552,0.737
15807433,1.016,-0.016,0.468,-0.361,0.827
